"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery","Raw Data","Sensor State","GatewayID","Alert Sent","Signal Strength","Voltage"
"a69844a4-05f6-47fa-9e62-9aff2182f040","682607","LightSensor 1","11/16/2022 10:34 AM","579.36","579.36 lux","100","579.36|True|0","0","964010","False","100","3.06"
"3aa75e0e-a967-4ecc-8dda-debbcea1b893","682607","LightSensor 1","11/16/2022 10:19 AM","460.48","460.48 lux","100","460.48|True|0","0","964010","False","100","3.06"
"40e425fe-1596-4ea0-ab99-3f0eed50a7b2","682607","LightSensor 1","11/16/2022 10:04 AM","849.92","849.92 lux","100","849.92|True|0","0","964010","False","100","3.04"
"08b25e04-3e37-453b-bf23-1f50c704d40a","682607","LightSensor 1","11/16/2022 9:49 AM","843.2","843.2 lux","100","843.2|True|0","0","964010","False","100","3.06"
"26efe6c4-242b-4dcf-a45d-99aefd9ec5f6","682607","LightSensor 1","11/16/2022 9:34 AM","443.68","443.68 lux","100","443.68|True|0","0","964010","False","100","3.06"
"3ed7beb2-1f58-4d8d-acf2-c128ba04c01f","682607","LightSensor 1","11/16/2022 9:19 AM","718.08","718.08 lux","100","718.08|True|0","0","964010","False","100","3.06"
"1fafe8db-9c54-47ea-87ab-4c5b51c022eb","682607","LightSensor 1","11/16/2022 9:04 AM","829.44","829.44 lux","100","829.44|True|0","0","964010","False","100","3.06"
"9729f34c-c82c-4b2f-ac65-b99d07a50d0a","682607","LightSensor 1","11/16/2022 8:49 AM","675.52","675.52 lux","100","675.52|True|0","0","964010","False","100","3.06"
"47c97151-98d6-489e-b3ae-dd07f6aa87fe","682607","LightSensor 1","11/16/2022 8:34 AM","556.16","556.16 lux","100","556.16|True|0","0","964010","False","100","3.06"
"3551caa8-2df4-48ca-9338-e5ebf6fc3e74","682607","LightSensor 1","11/16/2022 8:19 AM","399.2","399.2 lux","100","399.2|True|0","0","964010","False","100","3.06"
"a9abbce5-5e84-42ee-a464-d9395a6775f5","682607","LightSensor 1","11/16/2022 8:04 AM","182.32","182.32 lux","100","182.32|True|0","0","964010","False","100","3.06"
"720b6b93-e021-4cea-8d83-b6b2d9c4699e","682607","LightSensor 1","11/16/2022 7:49 AM","108.84","108.84 lux","100","108.84|True|0","0","964010","False","100","3.06"
"047db3fa-0fa2-4350-ad9c-f18a004b2001","682607","LightSensor 1","11/16/2022 7:34 AM","24.66","24.66 lux","100","24.66|True|0","0","964010","False","100","3.06"
"524c1c7a-f34a-42a7-a013-b75b9599b8fe","682607","LightSensor 1","11/16/2022 7:19 AM","16.56","16.56 lux","100","16.56|True|0","0","964010","False","100","3.06"
"7d22e804-6367-4f27-aac5-8619b508a47c","682607","LightSensor 1","11/16/2022 7:04 AM","9.56","9.56 lux","100","9.56|True|0","0","964010","False","100","3.06"
"827b75be-ad30-4539-adc8-1e7bf93d7676","682607","LightSensor 1","11/16/2022 6:49 AM","9.2","9.2 lux","100","9.2|True|0","0","964010","False","100","3.06"
"d851a91b-fd80-4feb-ac65-d0ef868ab3bd","682607","LightSensor 1","11/16/2022 6:34 AM","9.55","9.55 lux","100","9.55|True|0","0","964010","False","100","3.06"
"50d810fb-b112-4a8a-8a0f-34a4176191bc","682607","LightSensor 1","11/16/2022 6:19 AM","9.39","9.39 lux","100","9.39|True|0","0","964010","False","100","3.06"
"9ffd3cbe-3659-4f78-b753-9b1c32b4f865","682607","LightSensor 1","11/16/2022 6:04 AM","6.82","6.82 lux","100","6.82|True|0","0","964010","False","100","3.06"
"5620d45b-7b57-40e8-a645-a1b710890369","682607","LightSensor 1","11/16/2022 5:49 AM","6.67","6.67 lux","100","6.67|True|0","0","964010","False","100","3.06"
"7e1f6db6-ee46-40eb-b797-5c0171df7cb7","682607","LightSensor 1","11/16/2022 5:34 AM","0.1","0.1 lux","100","0.1|True|0","0","964010","False","100","3.06"
"80de0ae4-f830-4bd4-9710-c271409f6dba","682607","LightSensor 1","11/16/2022 5:19 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"73bfbde6-4cac-46ff-80e2-386ddf3df058","682607","LightSensor 1","11/16/2022 5:04 AM","0.88","0.88 lux","100","0.88|True|0","0","964010","False","100","3.06"
"2a001031-62a7-46c3-9e0d-547fefb2eb69","682607","LightSensor 1","11/16/2022 4:49 AM","0.88","0.88 lux","100","0.88|True|0","0","964010","False","100","3.06"
"2219e963-4d35-456f-9e0b-81acd0ba4a6a","682607","LightSensor 1","11/16/2022 4:34 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"66a7a266-6db6-4024-863b-968bea46a471","682607","LightSensor 1","11/16/2022 4:19 AM","0.25","0.25 lux","100","0.25|True|0","0","964010","False","100","3.06"
"450acc10-fde2-4a7c-b280-5d0ee315a138","682607","LightSensor 1","11/16/2022 4:04 AM","6.83","6.83 lux","100","6.83|True|0","0","964010","False","100","3.06"
"21c377a4-6d6d-48db-9039-7d91a43a6bb0","682607","LightSensor 1","11/16/2022 3:49 AM","0.88","0.88 lux","100","0.88|True|0","0","964010","False","100","3.06"
"ce8176aa-4cea-4f7e-b9c9-2508f596c09a","682607","LightSensor 1","11/16/2022 3:49 AM","0.88","0.88 lux","100","0.88|True|0","0","964010","False","100","3.06"
"859fb74e-ffe7-4d9a-87a5-cda8c264e3c2","682607","LightSensor 1","11/16/2022 3:49 AM","0.88","0.88 lux","100","0.88|True|0","0","964010","False","100","3.06"
"827c7666-ee88-47b8-879c-a6b1d9ab05a1","682607","LightSensor 1","11/16/2022 3:34 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"ca81ad19-c6fa-4236-88cf-2d7f3761e1a4","682607","LightSensor 1","11/16/2022 3:34 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"341cf4ac-068b-463e-9184-6cc17f6cdd0a","682607","LightSensor 1","11/16/2022 3:34 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"c0ab2996-cbc8-43b9-8b41-61eacfc83c44","682607","LightSensor 1","11/16/2022 3:19 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"3ae9a672-3068-49fe-b451-a4e4e3ad776f","682607","LightSensor 1","11/16/2022 3:19 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"2d53d12b-3f59-4350-a43a-d3143b6f1573","682607","LightSensor 1","11/16/2022 3:19 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"d9e049bd-f81c-4f99-ae07-587f1dc69994","682607","LightSensor 1","11/16/2022 3:04 AM","0.87","0.87 lux","100","0.87|True|0","0","964010","False","100","3.06"
"2ad176cf-c732-454e-90e4-30b118cf8f95","682607","LightSensor 1","11/16/2022 2:49 AM","0.88","0.88 lux","100","0.88|True|0","0","964010","False","100","3.06"
"d3ab46a5-705f-421a-8a6a-871ea37f8ca7","682607","LightSensor 1","11/16/2022 2:34 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"f3b0ef02-42ad-4bd1-85fb-52992c447110","682607","LightSensor 1","11/16/2022 2:19 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"2baea260-9a2c-4718-8587-7875063044b8","682607","LightSensor 1","11/16/2022 2:04 AM","0.87","0.87 lux","100","0.87|True|0","0","964010","False","100","3.06"
"9672c7e7-56c8-402e-b1d8-35da179eb490","682607","LightSensor 1","11/16/2022 2:04 AM","0.87","0.87 lux","100","0.87|True|0","0","964010","False","100","3.06"
"00477867-2325-46ad-ad4b-8e0185251e7c","682607","LightSensor 1","11/16/2022 1:49 AM","0.88","0.88 lux","100","0.88|True|0","0","964010","False","100","3.06"
"260254b0-b657-488f-98b9-540ba62570c6","682607","LightSensor 1","11/16/2022 1:49 AM","0.88","0.88 lux","100","0.88|True|0","0","964010","False","100","3.06"
